sample_id,mean_r,mean_g,mean_b,var_r,var_g,var_b,mean_ndi,yellow_ratio,brown_ratio,green_ratio,label,class_name
aug_2_1931,0.5788456707699596,0.48691443643810595,0.3767447085154953,0.06244273809547485,0.07277317788599531,0.03711451639865205,-0.051963271958485074,0.09721018339315339,0.23649633827760147,0.0,2,Bud Rot
aug_1_1082,0.6988095277359389,0.6348993244576365,0.3744383481943685,0.04954414385267801,0.04832972678236985,0.0448363906520096,-0.11212334949810751,0.35423607671527185,0.08472709101634449,0.028575869113787008,1,Yellow Leaf Disease
aug_1_3007,0.511998673098628,0.6311047465869937,0.08596398709338607,0.041112450303668995,0.01921946381956251,0.02808218219590604,0.1517044633211414,0.36815205416856467,0.0017317242827900345,0.6301162215486453,1,Yellow Leaf Disease
aug_0_3780,0.39330451557384105,0.4556651097112044,0.17500114010455928,0.05593304148644493,0.053844527484627334,0.07094514057598161,0.012233801314350631,0.24637757508952715,0.11679423766099582,0.6368281872494771,0,Healthy Leaf
aug_2_3864,0.5597192568937819,0.4968605788097732,0.4773644073870594,0.0758955113468378,0.07202345978589424,0.08345442459038499,-0.03624068652965022,0.03988880839465421,0.15157684733137633,0.49554738043180063,2,Bud Rot
aug_3_0641,0.5294181127643959,0.5298309507938435,0.49858998812352656,0.03262654430563796,0.01921118023281779,0.038965872963801954,0.005964745194956777,0.0010903125974726924,0.19382297653815628,0.28276393156763585,3,Spindle Bug Infestation
aug_0_2984,0.5442050880322606,0.5281224015386358,0.3676748190889151,0.026609993993408285,0.027453510486735944,0.03244929265294548,0.027498299579808306,0.22464380402995937,0.21614867753705044,0.5394389550283397,0,Healthy Leaf
aug_1_0751,0.5632340673969733,0.5887829351967674,0.19858377206662547,0.02531343421105629,0.030946636165198358,0.03605035243409489,0.06397578154634388,0.43166012434372625,0.07279133615236175,0.4955485395039121,1,Yellow Leaf Disease
aug_3_0489,0.48584941432955264,0.5645852619706311,0.24069819773377085,0.016929983774902402,0.014810002135406772,0.02929719103590589,0.06204135970384971,0.3720179009027569,0.17536879877147543,0.45261330032576774,3,Spindle Bug Infestation
aug_2_2493,0.5661543339349923,0.5000104189162031,0.3622010042810681,0.05727508933155418,0.06804952744891557,0.0351220602442331,-0.09759558300028516,0.03195841938116661,0.19120088104330638,0.0,2,Bud Rot
aug_0_3079,0.5259156546935052,0.5530772482024265,0.3378569405297445,0.03433629069822638,0.03271360376218164,0.043767677514281976,0.0253385664979032,0.2206535817904124,0.16023334526185729,0.5399262200040705,0,Healthy Leaf
aug_0_3323,0.5499656631560833,0.5522524067834546,0.4080131183945412,0.018662831208321632,0.01605838400389843,0.01875542477053838,0.011535538337846693,0.1675934048718192,0.07767897394425043,0.5050309167734829,0,Healthy Leaf
aug_0_2046,0.40098899652753006,0.46964987094117944,0.32246875958402593,0.03969305746424415,0.07279598411412679,0.03861428572420712,0.1356565586634193,0.0926607004327529,0.19247473712369667,0.5513161829670231,0,Healthy Leaf
aug_2_1546,0.5577823932114729,0.4934661334907562,0.39722310346952494,0.06742076037551051,0.06582555551223696,0.035055385666463275,-0.05997148945620149,0.06208438699665328,0.2475335726699493,0.0029748202141763255,2,Bud Rot
aug_3_0656,0.5413226133709732,0.5532079299542267,0.537274316127054,0.03574185362659354,0.03448360429286332,0.028784824512960733,-0.03678468603951868,0.05699409532855964,0.11358346025667869,0.33539638255318016,3,Spindle Bug Infestation
aug_3_1387,0.5719062981197718,0.548614350444301,0.4874752453427681,0.038211557041743005,0.03108192505667478,0.03962205281147444,-0.03837686178556153,0.04070158703993945,0.2299992060307709,0.2749190600617549,3,Spindle Bug Infestation
aug_3_3932,0.5499945440821589,0.49594480896714,0.520300873925002,0.019760596277841238,0.029895487275272453,0.021182018747474676,-0.07374439964402532,0.0,0.007195340124999353,0.2573227648848842,3,Spindle Bug Infestation
aug_1_3796,0.3984805199180579,0.6695868694842683,0.1826375014155769,0.030228423576197403,0.035681585368778704,0.012441565906968046,0.3059086584311225,0.29529195708826217,0.0,0.7047080429117378,1,Yellow Leaf Disease
aug_3_3573,0.48110509954612884,0.5139140143189761,0.48183238780357024,0.036332094299523505,0.05268738014593753,0.03436457485891523,0.01882154719455183,0.0,0.12110551599128817,0.2868163608856058,3,Spindle Bug Infestation
aug_3_2514,0.4830595770894399,0.5232466828169933,0.20470701655185422,0.047372817007333076,0.04480991668682703,0.019662482883743313,0.055360475561463146,0.3747185922897982,0.17237246349418917,0.45290894421601263,3,Spindle Bug Infestation
aug_0_2347,0.462262937999244,0.4992377092996031,0.4098000977874248,0.05550837911433264,0.03653154387844892,0.0349180328166499,0.09289361127871222,0.007967419321860061,0.15710759730273233,0.555351348588238,0,Healthy Leaf
aug_3_2974,0.48475753878472877,0.5870593189039084,0.27945799396367405,0.03295979485286124,0.040085766861023456,0.031804318447986174,0.07832201048562586,0.27952526647170434,0.1892386531865478,0.5312360803417479,3,Spindle Bug Infestation
aug_3_0266,0.516608840878915,0.5152663423547144,0.48446145212051067,0.02281157704368888,0.05212133665309047,0.031857618885373556,-0.002988362995319905,0.04637794729005894,0.1440582280278087,0.3759022628323634,3,Spindle Bug Infestation
aug_3_3834,0.46716861817286615,0.4828818465713711,0.44218809212310484,0.033376147758104345,0.048225095344838376,0.05104606129682845,-0.024693113733102665,0.09517849506202869,0.16855945258572916,0.23463117232997618,3,Spindle Bug Infestation
aug_1_0974,0.480010701762952,0.48846123344526815,0.2149452120509724,0.09107723104697538,0.09025244645354698,0.048199873543940244,0.04869818394320152,0.312735581696601,0.17266850674427944,0.4328211961599113,1,Yellow Leaf Disease
aug_1_1563,0.48001200833821445,0.5098429101972495,0.31691198943035914,0.016903028396645713,0.021367419683175876,0.020842028816941697,0.028953930291088337,0.17203482721069233,0.1247224849129391,0.7032426878763686,1,Yellow Leaf Disease
aug_1_1025,0.6601178419872955,0.5657792409280356,0.30091732892968265,0.04648976768146814,0.050700632553350694,0.045246813093346744,-0.08538116477591283,0.4481391698432521,0.14892032201000477,0.049156498528727874,1,Yellow Leaf Disease
aug_2_2887,0.5414677342154163,0.48625061077417925,0.42484032862659477,0.06348033568554814,0.06653064060524103,0.07377752171004114,-0.044253667232321256,0.09044563528690541,0.1457206550829631,0.5142977662953323,2,Bud Rot
aug_2_2354,0.5604510551330353,0.5378115930167173,0.3864581843538255,0.07143127785636338,0.07234140278643553,0.027095515543442614,-0.11915532502446766,0.0540142000193292,0.24026634803249863,0.0,2,Bud Rot
aug_3_3927,0.5682856959201367,0.5069060253558348,0.4608672735336979,0.018944947457405863,0.027414108710102275,0.017569626799164205,-0.018422261230702015,0.002719941086399018,0.0,0.28969505008795216,3,Spindle Bug Infestation
aug_1_1137,0.6936437299466698,0.5535765167220509,0.34023285984728713,0.04834816619061208,0.04259018078920392,0.03462132143062241,-0.11212667224941922,0.41529713688340153,0.10782267876511459,0.04231912592073309,1,Yellow Leaf Disease
aug_0_1414,0.32352217698009134,0.5875406099615115,0.08858581803723091,0.00277188791552393,0.012928726485693867,0.001,0.22762004782460984,0.18775046184021632,0.058210444625727345,0.7540390935340564,0,Healthy Leaf
aug_1_3599,0.4900108047634017,0.4991251202582924,0.3571386246992161,0.015862539065205735,0.00800507786305429,0.015203776635669458,0.03621156539164447,0.1315674858200144,0.11764262244730353,0.750789891732682,1,Yellow Leaf Disease
aug_0_0499,0.5681921783462444,0.5884119413530892,0.2865479073185291,0.046986266131738536,0.04225788778792484,0.026460470207291795,-0.004873361794078844,0.3861512028190972,0.07437372957891596,0.5394750676019869,0,Healthy Leaf
aug_0_0668,0.5096927841142957,0.6207684079685888,0.12347915827213994,0.03729987187140044,0.029418532285222003,0.03101754179281574,0.1659437130859419,0.3533048159477148,0.02439428081639366,0.6223009032358916,0,Healthy Leaf
aug_2_0653,0.43541538004135144,0.2863411713588701,0.2512397887056558,0.05643379555338274,0.05649161572049761,0.02267716144690249,-0.22228897368485956,0.09952135783352331,0.4357212335232029,0.03277129763419772,2,Bud Rot
aug_2_1015,0.4018943180594661,0.29368424068366294,0.3039680330999151,0.05837365586475805,0.04765698048454341,0.017540196453015505,-0.161933468018776,0.10547626974242579,0.4589097393586174,0.05993850743566503,2,Bud Rot
aug_0_3033,0.5328356716369356,0.5589097265403183,0.3573125782261998,0.03688041923513716,0.03845610107197585,0.04474765465001373,0.0302134069259417,0.19928713426800146,0.19861798248866633,0.5139887562231876,0,Healthy Leaf
aug_1_3425,0.5291677014311288,0.6288201985791071,0.10543381032560878,0.027968822068206747,0.040342495450394936,0.020171064527685977,0.17745045346466898,0.3600119071237813,0.02307861048246922,0.6169094823937494,1,Yellow Leaf Disease
aug_3_0047,0.5232434415352504,0.5352088696262983,0.49418098363882373,0.05117579156719271,0.05588156071434861,0.057810193873152935,-0.008096684821032292,0.0,0.14724342460270004,0.3490959918712999,3,Spindle Bug Infestation
aug_3_2856,0.5748364887411485,0.5921619844327548,0.4938095554331307,0.03674051180093102,0.04052587851097704,0.05949931043275927,-0.016285305798033056,0.09293203678432332,0.09006127760215099,0.2975121359286419,3,Spindle Bug Infestation
aug_1_1106,0.7311958119375938,0.579210595241359,0.34192147458730354,0.04153599418878608,0.043456243688847776,0.0458506331975672,-0.04200754520627553,0.311547368320943,0.1292602570325246,0.0,1,Yellow Leaf Disease
aug_0_2485,0.4282754274468071,0.5060951554979393,0.4190329119346012,0.05562720431332081,0.04329195756669621,0.039188356090730916,0.03821097624113519,0.0,0.20068458579631354,0.5222412850059271,0,Healthy Leaf
aug_1_3231,0.5029483332637932,0.565096225285216,0.473712938412652,0.0459783332966383,0.03278916808657152,0.031575513297038636,0.06061576430336363,0.022048926188095973,0.17123290535151847,0.800391709978251,1,Yellow Leaf Disease
aug_3_0148,0.584143199588565,0.579206160926075,0.5406696029137659,0.014431570551140513,0.02770945538505439,0.020471059271585122,-0.047743068198293576,0.03038782927867053,0.11378438020501944,0.44529827676519435,3,Spindle Bug Infestation
aug_0_3774,0.39062066087404795,0.4672270892900323,0.1749080980536963,0.05104613224797739,0.05176337661354174,0.06864719455883304,0.08144409213141156,0.23433868573819927,0.1381114866487369,0.6275498276130639,0,Healthy Leaf
aug_0_0303,0.35724590562977937,0.46526545089134985,0.252274360874581,0.038587685250427946,0.043234116728178396,0.03245474842850379,0.21711568241048207,0.041998650972920805,0.07064521158205099,0.7920307932344369,0,Healthy Leaf
aug_2_2979,0.530148476851429,0.5170462141268148,0.44617769989531725,0.07133303382903972,0.07921837302687466,0.07450878636357666,-0.06053504391827339,0.06402703330116029,0.1790911616751522,0.5720907221468764,2,Bud Rot
aug_1_1768,0.5272717504074756,0.5505599110128229,0.2953037378172568,0.048741154421840176,0.030410468755891592,0.05206503779108034,0.0536008155140381,0.23956474152957385,0.12765189026825544,0.4243474702359173,1,Yellow Leaf Disease
aug_1_2387,0.47130390991398036,0.4144259428178368,0.09115056565270187,0.006272342509057963,0.01577911411278757,0.011191604998324337,-0.06275840872272284,0.374916446039849,0.3107805157397558,0.3143030382203952,1,Yellow Leaf Disease
aug_0_1703,0.38199505456106286,0.5480095365217167,0.2815983511648431,0.02069606482384371,0.024110272511142908,0.019091593698438557,0.1721013933000742,0.024308189147405332,0.07814046005948332,0.8975513507931113,0,Healthy Leaf
aug_2_3781,0.5197075728444791,0.4837437681417098,0.44985913162315744,0.06903304738815544,0.07348101784960423,0.07330459463996022,-0.0938079358239995,0.016422802238095335,0.16642617899433296,0.5225201870546644,2,Bud Rot
aug_2_0509,0.3824272871230285,0.3080624846166764,0.2816131424131699,0.058699580715810454,0.04900135412129963,0.021816409343694228,-0.2245987230253649,0.09040767163504332,0.39186096909677215,0.035004907079344776,2,Bud Rot
aug_0_3834,0.48176493781124746,0.5368474417322999,0.1895211723016144,0.05096829185768636,0.04719957479868664,0.03349376108013111,0.13876638291601537,0.3329447673317016,0.07479809227537586,0.5922571403929227,0,Healthy Leaf
aug_1_1767,0.5071936541548924,0.535038057629197,0.3042053351210663,0.04725463273896057,0.02505797274043846,0.04159732809862044,0.045052994874373864,0.22370354311799784,0.17160498702896737,0.4871543454353557,1,Yellow Leaf Disease
aug_2_0608,0.3826383381414329,0.3157957454259019,0.2684311753553408,0.04891163744307294,0.04869419059767978,0.01698957570217001,-0.19287498798604882,0.11833268022260918,0.3830244330304468,0.007158320806782799,2,Bud Rot
aug_1_1981,0.4685519778969852,0.45556575703685126,0.32622505600404855,0.02374956283911334,0.03883691315188924,0.025983348951226493,0.025617812902093282,0.0585340240338469,0.3568901126442401,0.5212244656713909,1,Yellow Leaf Disease
aug_3_3217,0.5435776196610751,0.5086094766278648,0.5016981365611234,0.037679010386447914,0.033549233988360884,0.038349261476684895,0.00720745968713709,0.05241529112510586,0.046290506828516986,0.15370747658302986,3,Spindle Bug Infestation
aug_1_2755,0.414371067209915,0.4430329903865902,0.30823598627887,0.0140321823975412,0.043743180023920844,0.020201149660325973,0.08876537606615319,0.13150943742599008,0.37562519325313054,0.4928653693208795,1,Yellow Leaf Disease
aug_0_1042,0.44942671957595975,0.6153219554722762,0.18250477036164628,0.04553744150240064,0.020553663577997313,0.03630110999491425,0.19862106173902003,0.2342518742222473,0.05156298746439072,0.714185138313362,0,Healthy Leaf
aug_3_0886,0.45334323874938753,0.44152383773016635,0.26100636753280454,0.04293940444259934,0.0526140087116109,0.038121126368510644,0.02385214709672598,0.08612520194737586,0.4627403021952493,0.388559088596056,3,Spindle Bug Infestation
aug_3_3939,0.5582685436818053,0.4851343921315726,0.4924978949157791,0.019768303938593405,0.02404247555565011,0.019236480980813986,-0.0036073893050811365,0.0,0.07841128040307703,0.2575242643578769,3,Spindle Bug Infestation
aug_0_2924,0.36132965914452064,0.5310042757813022,0.28178571208767944,0.028787885819999016,0.022103795230396083,0.028534282941860112,0.18391722057195756,0.10912401350459708,0.10472505731931893,0.786150929176084,0,Healthy Leaf
aug_0_3206,0.5520758913912237,0.5792401724523578,0.38493038116094486,0.019204284408004306,0.014393702962564472,0.024672751476273635,-0.010292482698165524,0.1789026804374847,0.06680218310034292,0.5622329445284635,0,Healthy Leaf
aug_3_0368,0.5587419514593022,0.5476055843060682,0.5109945087170478,0.020510197582737817,0.02306023799644116,0.03260211130083182,-0.030791900420475457,0.0,0.11499441599473473,0.28771950823988585,3,Spindle Bug Infestation
aug_2_1037,0.38041283469691445,0.29046599942960244,0.2933299123032323,0.059886901672415775,0.04975783607368616,0.026401951004018164,-0.1681725102888278,0.0,0.3336063572926462,0.053024218198821665,2,Bud Rot
aug_3_2963,0.5298710790950723,0.5470766685797454,0.39839151997686967,0.04894259099477442,0.04175939819975448,0.041496632732979856,0.037946463254285974,0.07648226475560296,0.23138584444984733,0.39567592492302256,3,Spindle Bug Infestation
aug_2_0587,0.3871837846857069,0.2632780728012816,0.31782842408968937,0.05084031182044878,0.056552207101161545,0.012650197485036908,-0.20278691605624408,0.04144018510408458,0.3915438279162623,0.0,2,Bud Rot
aug_1_0688,0.5618760135800885,0.5806848101010635,0.21410203380098947,0.030317723163502123,0.032321340325049686,0.0255367120650965,0.036749742055147555,0.43395528794716576,0.04202517528164645,0.5240195367711877,1,Yellow Leaf Disease
aug_2_1363,0.5776581312579029,0.4916662881622569,0.41604546573341844,0.05806910725820426,0.06980108349551094,0.041134853221308824,-0.13115458321656762,0.06909036391529647,0.22752016049763246,0.0,2,Bud Rot
aug_3_0034,0.5164330729773642,0.4908972241413624,0.44286008288581563,0.045963299291189155,0.04829840764951504,0.057888651260537,-0.021161759177235243,0.08380000945757204,0.16501653693174442,0.32339058090401385,3,Spindle Bug Infestation
aug_3_2664,0.5450408343125256,0.4852920167561069,0.44991052194697284,0.04070810653867987,0.04281768349506012,0.03091206463759599,0.010135359276895224,0.12907483890033714,0.19695934699443768,0.2214081750280158,3,Spindle Bug Infestation
aug_2_3076,0.5390883076660169,0.512231750657604,0.43425909316094385,0.07574027058169233,0.07537435835815279,0.08606743490789404,-0.061172212173203185,0.02400649280640023,0.09176212890557091,0.4633311800468563,2,Bud Rot
aug_2_3073,0.49889631002646134,0.4732609215655661,0.4406894528369399,0.06676987722740298,0.07088651956671872,0.0815851709509238,-0.06406423698105743,0.0,0.16371759826642548,0.45526796967309485,2,Bud Rot
aug_0_1950,0.3530744153851295,0.5181905427757331,0.329294185761662,0.03501355484794098,0.07574494728740928,0.04608888262410572,0.13373155286409313,0.038308408033493516,0.17380799498426217,0.6843285322913797,0,Healthy Leaf
aug_0_0733,0.47732601794296675,0.6245622396347532,0.11718691704307284,0.04242188150608647,0.029562802834175218,0.02104666757880681,0.15911503603326052,0.38670937635690883,0.022605362959041184,0.59068526068405,0,Healthy Leaf
aug_3_1962,0.4716510804653623,0.5234329932905173,0.28196840393239714,0.026513450814773486,0.026378432527953626,0.03347723880849023,0.05165078518655709,0.25357367235137335,0.1940717851259871,0.5510998204587798,3,Spindle Bug Infestation
aug_0_2699,0.46958943930071984,0.46916691367463614,0.20264337806835553,0.04819512040052849,0.0324802838289012,0.010875117459102723,0.039382569069588265,0.383505389591052,0.16095073979445515,0.45554387061449275,0,Healthy Leaf
aug_3_2965,0.5315560911061582,0.5428025592715476,0.40395216566959613,0.04718949231545702,0.03807185115611946,0.04740750265000673,-0.03482974221658579,0.12937545627938912,0.17023527022400337,0.362576624423959,3,Spindle Bug Infestation
aug_2_1846,0.566015006170991,0.4870606102143663,0.38650396750014715,0.06483146875639828,0.07125125355771915,0.03577516116302627,-0.08946396183782475,0.0,0.17248879487081287,0.0,2,Bud Rot
aug_1_1769,0.561082163492395,0.555462162893373,0.30100836739871134,0.05524295346204164,0.034856491340650796,0.05448003311268158,0.03182244823394851,0.16013000652556714,0.20786104172506412,0.44944219327152973,1,Yellow Leaf Disease
aug_0_1068,0.44992677419476157,0.565515546224494,0.19600638832988793,0.05276030710326305,0.03801653627900106,0.050667838464614444,0.20366253538683604,0.21092174099275335,0.0,0.7890782590072467,0,Healthy Leaf
aug_0_3660,0.4000885876182408,0.46397982139052707,0.1850683803287081,0.05222573789462922,0.051895897849562264,0.08381463335022078,0.12866304982421128,0.24131482804649995,0.149612477304218,0.609072694649282,0,Healthy Leaf
aug_3_3665,0.5102629440284645,0.5389775998787891,0.41585969988272514,0.026657128746986915,0.028065527548169922,0.016661179310055306,0.011080483320887784,0.16650001137223205,0.16196512155942727,0.6240635023105087,3,Spindle Bug Infestation
aug_1_0040,0.4102814180477337,0.5188304618094955,0.1538522032181624,0.026845117079085726,0.013542546939589612,0.02045852658399255,0.17809815952360497,0.1981967372336166,0.1146346025331124,0.687168660233271,1,Yellow Leaf Disease
aug_0_3143,0.5377495596156143,0.5260683450618898,0.3410488789477676,0.02985424780485673,0.02935610892121708,0.04151055319112366,0.022078886389661764,0.27536743604567937,0.0826295418229013,0.5090431771892877,0,Healthy Leaf
aug_0_2470,0.42767052188258925,0.5139401417054579,0.38836219132166305,0.04904386312944875,0.03553412053724376,0.038898001966878766,0.11679365212658865,0.01129248738312747,0.1662295164722081,0.545606542663139,0,Healthy Leaf
aug_3_0391,0.5952873413086801,0.5436739657095192,0.5358333017210124,0.03618203430177173,0.027511761237241847,0.0208788970867099,-0.052223545158398416,0.05471588495554576,0.09522460864800565,0.2666680812455453,3,Spindle Bug Infestation
aug_3_3256,0.4125775719606644,0.5452915181091438,0.29730379548915525,0.05030194008875859,0.02938950352797405,0.04839810554096452,0.12072169561723187,0.11187435387847552,0.10158855020865952,0.786537095912865,3,Spindle Bug Infestation
aug_2_1646,0.5644664574241911,0.47534862349436763,0.3786973251598475,0.06781855272274406,0.07222636770655315,0.042916735214990454,-0.09412176794601669,0.13330428412858047,0.18252757287847937,0.006342946946146996,2,Bud Rot
aug_3_0193,0.5832565033265417,0.5583207271704437,0.5132094706983382,0.023261365422074264,0.025915011343114212,0.02113027314582888,-0.06365314660026287,0.001509112187697113,0.1296384400291915,0.42693894287024203,3,Spindle Bug Infestation
aug_0_0553,0.5908142790077713,0.6530602506785239,0.2764477956514199,0.039071456839789805,0.04398188158653478,0.041067764361117316,0.05009964700654388,0.2885524743892068,0.13260186850976532,0.5566305646766806,0,Healthy Leaf
aug_2_0919,0.4037554967944665,0.28281003483207723,0.27573444674624453,0.04952782869032969,0.0446433128205339,0.019385250203585964,-0.20316312332023903,0.0649569630956994,0.4296632135431355,0.0,2,Bud Rot
aug_0_0157,0.505595539788164,0.49958731316129795,0.2415433610968071,0.04188818376309366,0.025149158490605915,0.017376604254039658,-0.016836540213737428,0.36446368087005004,0.18045513067790772,0.45508118845204226,0,Healthy Leaf
aug_3_1817,0.4729559448702798,0.4704658591597209,0.3368109142196674,0.04546840398696451,0.02200935358891865,0.04430864228629176,0.050149044762580655,0.23210544219031048,0.22662425256809013,0.43243780311629654,3,Spindle Bug Infestation
aug_3_1862,0.41884701220082843,0.46920314222309406,0.3376470680350989,0.039302155328590486,0.034849668791044744,0.03469203246918218,0.12957915328655473,0.09513921798368025,0.15889270291755983,0.7135167475034399,3,Spindle Bug Infestation
aug_3_1816,0.4897810058411592,0.5337511636007892,0.2975032875722659,0.03298138200661614,0.02667271576537515,0.030972376131719083,0.008621634997599291,0.22962172718318416,0.1911218546234701,0.5792564181933457,3,Spindle Bug Infestation
aug_0_2766,0.37928092021532084,0.4768352607670344,0.28843141698188085,0.02202683363345236,0.029316074422281048,0.0302228930856691,0.21367171425237294,0.13766518866725347,0.11202564086407674,0.7503091704686697,0,Healthy Leaf
aug_1_2158,0.556064659334146,0.5195384217688037,0.2452926745344206,0.05509902307994187,0.029433758624315128,0.0470435774174545,0.08808399823699378,0.20277109490433526,0.17831186407528338,0.5096039163144104,1,Yellow Leaf Disease
aug_2_1954,0.5818224933018589,0.47455556664245835,0.3638769982927823,0.06681314668686235,0.06177067259626242,0.03611894277802738,-0.09410988631913396,0.03443657165442849,0.20170687798102443,0.0861197759436384,2,Bud Rot
aug_0_3038,0.5305743219902976,0.5562612394274664,0.3523314227609713,0.032970392402599594,0.03173727870066175,0.041370951619340054,0.033817056349708156,0.2530724483751378,0.07229834145804516,0.5907459014944441,0,Healthy Leaf
aug_3_3546,0.4759932473429686,0.5290892202531516,0.25107655706722914,0.038386048282743446,0.055984557321811096,0.03077454612039395,0.08677616757055541,0.2477372385660437,0.2656439579464995,0.4866188034874568,3,Spindle Bug Infestation
aug_1_2698,0.3884382567210791,0.4291428425000243,0.311370217472279,0.026806207230838493,0.04533765732204442,0.0095515690620527,-0.044403172413463796,0.15398419193835888,0.31042615651323446,0.5355896515484065,1,Yellow Leaf Disease
aug_2_3432,0.5301558763997523,0.507577873179757,0.4504667163647937,0.0686995773981013,0.08325957623943704,0.07762464526901107,-0.06864527003958217,0.029630982292951562,0.22373421420323902,0.5368103601402363,2,Bud Rot
aug_3_3363,0.4789294645731147,0.5056736622285162,0.4571439501724152,0.04994484766990636,0.0413232231256268,0.05351364740526657,-0.00043908279754984597,0.0464521456017493,0.22331841515893144,0.07656275575217769,3,Spindle Bug Infestation
aug_1_3200,0.4958488754892937,0.5480694288108705,0.4319171452388488,0.04202130393030677,0.030018377438523425,0.04274499643866594,0.057005793349797586,0.048480403381843486,0.18421239091704436,0.7673072057011121,1,Yellow Leaf Disease
aug_0_0582,0.5777656707421147,0.6113374142707285,0.2934153038711083,0.04572947970851131,0.044344530649800755,0.039395658293746125,0.07989528297981273,0.3018892089668513,0.10792433752236666,0.590186453510782,0,Healthy Leaf
aug_2_3054,0.5025211207816027,0.49859439343752787,0.45747465638019036,0.07910782040682535,0.07461609091052823,0.07672800669224666,0.014405542295101909,0.13399165168165533,0.11956741849085921,0.42033591617002075,2,Bud Rot
aug_1_3277,0.5242261236954097,0.6245661282089636,0.08244121074365625,0.04279751409950969,0.02568794446094195,0.019631195833037317,0.11953999727975612,0.3465333645463308,0.00242012282822631,0.6510465126254429,1,Yellow Leaf Disease
aug_1_2712,0.39816240423850013,0.41475691614628357,0.30215669607423346,0.03213074052305517,0.04294256999902266,0.020720481718032743,-0.009214597684479027,0.14794529507197252,0.3575480365275555,0.494506668400472,1,Yellow Leaf Disease
aug_3_3124,0.5449382864753093,0.5544862492017641,0.5206182297057392,0.01973280981741898,0.026173385102509102,0.03092270587692505,0.007439484106552827,0.06801352026007806,0.07045648078070454,0.27882792564929715,3,Spindle Bug Infestation
aug_2_2032,0.5515632343990975,0.4623960909548097,0.3816163280788654,0.07466114487170847,0.06382068818172416,0.03590454298151869,-0.09711057436280707,0.02989261735543121,0.1433705782529575,0.1069210111262356,2,Bud Rot
aug_3_0540,0.5457714820045229,0.5453749399880936,0.42521259620479257,0.07597120044685968,0.06679080851848895,0.06705545730915134,0.05512285114217024,0.022344925612681303,0.2061307721220235,0.7715243022652953,3,Spindle Bug Infestation
aug_3_0463,0.526479446834474,0.5316412610058768,0.2546424550726539,0.009914146469147542,0.01867810845931965,0.019863405085057146,0.02013317425984655,0.3618269151548751,0.0820744494742912,0.5560986353708336,3,Spindle Bug Infestation
aug_1_1893,0.41218025227419425,0.49390640969932587,0.31686168699313505,0.02019825412523613,0.044603224707582295,0.015452894942683846,0.013447314402919687,0.1724692168183507,0.3223923423133464,0.45180716575408336,1,Yellow Leaf Disease
aug_3_1433,0.531844636296227,0.5334993937510003,0.4590812951005394,0.03114733982600921,0.035593256803198,0.027492199279058032,-0.037325723372149566,0.0907244466652348,0.1705195003513431,0.2647460309280323,3,Spindle Bug Infestation
aug_0_0420,0.31581386005227463,0.4749182477339419,0.29732989258155673,0.03217611602821979,0.052585258175926596,0.03183227813641459,0.2477087135099363,0.07355497128797635,0.05614660031609919,0.8702984283959244,0,Healthy Leaf
aug_1_2000,0.4166745042292644,0.4957466796370695,0.3194632793351678,0.03049944713854657,0.04838091653085498,0.017895512103208742,0.026369112391919036,0.11689139632299754,0.34569882997355555,0.5374097737034468,1,Yellow Leaf Disease
aug_1_1890,0.42919879901186475,0.4779633007558132,0.31517101412326776,0.03491093791833524,0.05764261694207644,0.024730720219555927,-0.003334363597210045,0.16935200740451528,0.2905321424156874,0.5401158501797974,1,Yellow Leaf Disease
aug_0_2995,0.5373274585105949,0.5554239489950664,0.395276524542272,0.03396904722597725,0.03543303933617152,0.04252280467261351,-0.009194010539971868,0.28511983899401777,0.18961341342687077,0.49503684407763593,0,Healthy Leaf
aug_1_2435,0.4832283339495083,0.6504988765612012,0.07518154892146307,0.03701214612142604,0.023032015833950543,0.030816077301909106,0.1182199066398212,0.3616069955629972,0.0,0.6383930044370029,1,Yellow Leaf Disease
aug_0_1496,0.4967903730246259,0.6247643544732001,0.32549388286406733,0.037530374801737834,0.030618137533854475,0.04382646464216488,0.09585701164979875,0.24520355928363266,0.08576688943600834,0.6690295512803591,0,Healthy Leaf
aug_0_1047,0.3980301466771144,0.605575100316435,0.20001300370916347,0.04748725659882414,0.0330822207765699,0.031042081874711375,0.24496273205366206,0.20876261909007782,0.046985182866960164,0.7442521980429619,0,Healthy Leaf
aug_3_0421,0.4430880238915089,0.44899467498959067,0.4304987589333607,0.04091104675837137,0.04266075840186144,0.053908660968266554,0.030292925650319304,0.0,0.17777744092082273,0.26947244539335957,3,Spindle Bug Infestation
aug_2_1315,0.39018251554143757,0.3164311413749524,0.28698721285803425,0.06141301380045938,0.05751777715471601,0.018178509223110532,-0.20187787579477576,0.05197433719677168,0.40337164760766375,0.0,2,Bud Rot
aug_0_0856,0.4601415864888267,0.551793898528365,0.1903496993427138,0.04983614876106353,0.029947238684116567,0.037248412180306625,0.1490069410179563,0.2365421748336008,0.08940498407559114,0.6740528410908081,0,Healthy Leaf
aug_2_2498,0.5510886755798525,0.45978467991624816,0.403681514753613,0.07408147761351885,0.06184040303884541,0.036774883751433306,-0.15139726253406915,0.0833530047680083,0.14666699450103812,0.0,2,Bud Rot
